Startup_ID,Name,Sector,Sub-Sector,City,State,Founded_Year,Founder_Name,Funding_Stage,Investment_Type,Amount_Raised,Investors_Count,Lead_Investor,Co-Investors,Valuation_Post_Funding,Revenue,Profitability,Number_of_Employees,Tech_Stack,Primary_Product,Customer_Base_Size,Growth_Rate,Exit_Status,Acquisition_Details,Funding_Date,Pitch_Deck_Link,Social_Media_Followers,Competitors,Patents,ESG_Score,Diversity_Index,Net_Impact_Score
2acf4614,Startup_11307,FoodTech,Sub_1,Hyderabad,Maharashtra,2012,Founder_777,Seed,Convertible Note,2469671,5,Investor_64,Investor_664,31357836,809035,No,19,Big Data,Product_45,60941,39.13,Yes,,2020-11-25,http://example.com/pitchdeck/11307,78291,Competitor_91,20,3.99,75.27,2.97
637b2338,Startup_11308,FinTech,Sub_8,Bangalore,Maharashtra,2014,Founder_372,Series D,Grant,2551506,9,Investor_117,Investor_820,92441318,3752114,No,79,Cloud,Product_8,76800,27.62,No,,2021-07-25,http://example.com/pitchdeck/11308,98176,Competitor_37,7,4.95,32.38,3.81
4cc9e32d,Startup_11309,TravelTech,Sub_1,Hyderabad,Maharashtra,2022,Founder_241,Series D,Debt,3502581,8,Investor_181,Investor_944,18188903,703103,Yes,109,IoT,Product_38,71875,20.09,Yes,,2017-02-19,http://example.com/pitchdeck/11309,37338,Competitor_56,5,8.99,33.84,8.85
91d88de0,Startup_11310,Retail,Sub_10,Hyderabad,Delhi,2015,Founder_724,Series A,Debt,6086063,7,Investor_366,Investor_719,53290675,2007823,No,384,Big Data,Product_20,48577,8.83,Yes,,2019-11-05,http://example.com/pitchdeck/11310,2616,Competitor_66,9,9.87,62.79,8.95
bdba2d3f,Startup_11311,FinTech,Sub_8,Bangalore,Karnataka,2012,Founder_80,Series C,Grant,7560538,3,Investor_410,Investor_524,72119058,1940730,No,486,IoT,Product_41,15288,46.57,No,,2023-07-05,http://example.com/pitchdeck/11311,61576,Competitor_27,8,8.84,65.99,3.56
21a03af0,Startup_11312,FoodTech,Sub_10,Mumbai,Karnataka,2007,Founder_41,Series D,Grant,9662225,2,Investor_264,Investor_687,67984382,1286256,No,303,AI,Product_30,62581,10.0,No,,2020-04-11,http://example.com/pitchdeck/11312,50195,Competitor_37,7,5.67,54.39,9.98
eedf5e45,Startup_11313,Retail,Sub_8,Hyderabad,Karnataka,2019,Founder_157,Series A,Debt,6817287,7,Investor_445,Investor_831,21146842,4263500,No,109,AI,Product_40,38698,26.67,Yes,,2023-11-15,http://example.com/pitchdeck/11313,74202,Competitor_33,20,6.64,22.63,8.33
cc3c0d7e,Startup_11314,TravelTech,Sub_6,Mumbai,Karnataka,2020,Founder_224,Series C,Convertible Note,6745527,8,Investor_16,Investor_944,92910136,2075052,Yes,430,Big Data,Product_27,50775,41.76,Yes,,2016-06-28,http://example.com/pitchdeck/11314,49571,Competitor_20,10,2.71,46.13,6.59
2efb012c,Startup_11315,AgriTech,Sub_7,Pune,Delhi,2013,Founder_615,Series D,Debt,8236483,2,Investor_66,Investor_818,55098129,513231,Yes,41,Blockchain,Product_46,40375,17.67,Yes,,2023-01-13,http://example.com/pitchdeck/11315,16789,Competitor_8,2,8.46,77.93,3.39
78f25f5a,Startup_11316,TravelTech,Sub_7,Hyderabad,Karnataka,2023,Founder_731,Series A,Equity,1671199,5,Investor_70,Investor_621,24228989,4737558,No,253,IoT,Product_20,65798,26.1,Yes,,2022-09-15,http://example.com/pitchdeck/11316,37580,Competitor_91,5,4.87,59.19,8.71
dd1e74aa,Startup_11317,TravelTech,Sub_7,Delhi,Delhi,2006,Founder_140,IPO,Grant,2519996,4,Investor_461,Investor_607,91471192,782845,No,447,IoT,Product_29,32022,34.12,Yes,,2022-01-08,http://example.com/pitchdeck/11317,87388,Competitor_72,7,4.33,55.88,1.41
0ff6afa4,Startup_11318,EdTech,Sub_4,Mumbai,Telangana,2023,Founder_279,Seed,Convertible Note,2109212,10,Investor_213,Investor_952,26851205,3459328,No,326,IoT,Product_26,90822,5.28,Yes,,2020-02-28,http://example.com/pitchdeck/11318,81072,Competitor_51,18,8.93,43.58,7.26
8a8b2ecb,Startup_11319,Retail,Sub_7,Delhi,Telangana,2011,Founder_964,IPO,Grant,5485135,4,Investor_346,Investor_887,40656396,1833513,Yes,88,AI,Product_40,90517,49.22,No,,2019-12-12,http://example.com/pitchdeck/11319,87741,Competitor_33,6,7.94,21.72,8.11
69eca983,Startup_11320,AgriTech,Sub_6,Delhi,Maharashtra,2005,Founder_559,IPO,Grant,1134661,1,Investor_50,Investor_547,88294941,2805251,No,455,AI,Product_30,20118,8.57,Yes,,2015-11-23,http://example.com/pitchdeck/11320,59282,Competitor_15,18,3.78,31.16,5.92
99d049cc,Startup_11321,HealthTech,Sub_7,Chennai,Karnataka,2008,Founder_187,IPO,Grant,1263450,10,Investor_203,Investor_733,79920937,4795371,Yes,253,Blockchain,Product_49,18583,17.38,No,,2015-01-16,http://example.com/pitchdeck/11321,48183,Competitor_100,13,6.56,33.61,6.55
8e3fd5c7,Startup_11322,Retail,Sub_4,Bangalore,Karnataka,2017,Founder_542,Series D,Convertible Note,8850132,8,Investor_2,Investor_993,6385922,4304118,Yes,432,Blockchain,Product_26,85642,32.82,Yes,,2018-08-26,http://example.com/pitchdeck/11322,80310,Competitor_95,2,9.3,26.97,3.75
c00aab1d,Startup_11323,TravelTech,Sub_10,Mumbai,Karnataka,2001,Founder_888,Series D,Grant,1993963,7,Investor_13,Investor_560,52688457,4521698,Yes,283,IoT,Product_25,71588,29.82,Yes,Acquirer_241,2023-02-15,http://example.com/pitchdeck/11323,24306,Competitor_6,12,7.43,60.88,6.01
e03553f9,Startup_11324,HealthTech,Sub_8,Hyderabad,Maharashtra,2017,Founder_178,Seed,Debt,4008937,8,Investor_147,Investor_906,40186995,1875784,No,354,AI,Product_41,72593,37.82,Yes,,2019-12-15,http://example.com/pitchdeck/11324,51601,Competitor_71,16,2.71,34.04,6.94
686170d6,Startup_11325,AgriTech,Sub_6,Delhi,Delhi,2023,Founder_652,Seed,Convertible Note,2131492,3,Investor_330,Investor_625,65839600,3336439,No,258,Big Data,Product_24,35955,15.62,Yes,,2015-07-20,http://example.com/pitchdeck/11325,33909,Competitor_12,11,3.83,38.89,7.76
41162df1,Startup_11326,FoodTech,Sub_1,Bangalore,Tamil Nadu,2005,Founder_65,IPO,Equity,8398829,9,Investor_309,Investor_843,5197933,4129180,No,489,Big Data,Product_30,21655,38.0,No,,2020-08-14,http://example.com/pitchdeck/11326,45541,Competitor_48,0,4.7,64.74,8.35
fc209dfb,Startup_11327,EdTech,Sub_8,Pune,Telangana,2005,Founder_532,Series A,Equity,3440769,9,Investor_380,Investor_992,60240291,2313607,No,60,Cloud,Product_34,64137,9.34,Yes,,2017-04-25,http://example.com/pitchdeck/11327,80227,Competitor_26,11,5.39,56.61,2.48
6ea6287f,Startup_11328,FinTech,Sub_6,Chennai,Karnataka,2002,Founder_935,Series B,Grant,9861561,6,Investor_211,Investor_915,12787570,2265127,Yes,313,AI,Product_31,51187,9.83,No,,2018-05-22,http://example.com/pitchdeck/11328,18546,Competitor_40,3,3.67,63.83,2.17
390c8cb5,Startup_11329,EdTech,Sub_7,Chennai,Maharashtra,2001,Founder_186,Series B,Grant,9647184,10,Investor_228,Investor_677,21803397,4777026,No,67,Blockchain,Product_19,42750,25.48,No,,2017-01-12,http://example.com/pitchdeck/11329,89823,Competitor_10,11,3.19,49.15,5.68
47da0c22,Startup_11330,FinTech,Sub_2,Pune,Delhi,2016,Founder_119,Series C,Grant,3527108,1,Investor_253,Investor_542,17882969,4550684,No,185,AR/VR,Product_43,58396,17.29,No,,2019-04-27,http://example.com/pitchdeck/11330,44801,Competitor_9,20,5.67,71.77,9.65
43599a9b,Startup_11331,AgriTech,Sub_9,Bangalore,Delhi,2016,Founder_114,Series C,Debt,5106797,2,Investor_258,Investor_825,37919078,2770680,No,313,Blockchain,Product_4,59622,7.62,Yes,,2021-11-25,http://example.com/pitchdeck/11331,16796,Competitor_30,6,2.99,36.86,1.54
4a0ddd08,Startup_11332,AgriTech,Sub_5,Pune,Telangana,2022,Founder_486,IPO,Debt,2894181,7,Investor_453,Investor_539,72465917,4574102,Yes,233,Blockchain,Product_43,79415,23.21,Yes,Acquirer_911,2016-10-25,http://example.com/pitchdeck/11332,88323,Competitor_44,12,1.13,68.19,5.76
39624485,Startup_11333,FinTech,Sub_6,Bangalore,Maharashtra,2002,Founder_259,IPO,Debt,7164761,8,Investor_261,Investor_580,53702966,1573351,Yes,213,AI,Product_20,69186,8.33,No,,2023-07-14,http://example.com/pitchdeck/11333,12859,Competitor_8,0,8.26,47.88,1.99
192c8dae,Startup_11334,EdTech,Sub_2,Chennai,Telangana,2016,Founder_594,Seed,Debt,6106862,5,Investor_125,Investor_885,24778181,3167876,Yes,146,IoT,Product_36,54130,39.43,No,,2020-04-24,http://example.com/pitchdeck/11334,51973,Competitor_93,16,8.19,59.04,2.73
bbe67e66,Startup_11335,Retail,Sub_8,Chennai,Delhi,2006,Founder_3,Series B,Equity,9429146,7,Investor_50,Investor_647,6595940,4174949,No,142,IoT,Product_40,71830,22.96,Yes,Acquirer_55,2020-08-05,http://example.com/pitchdeck/11335,97163,Competitor_15,4,5.08,46.35,4.21
d8b48192,Startup_11336,TravelTech,Sub_10,Mumbai,Tamil Nadu,2008,Founder_975,Series C,Equity,1351761,2,Investor_267,Investor_647,39358703,3950058,Yes,50,Big Data,Product_23,57647,38.19,Yes,,2019-06-20,http://example.com/pitchdeck/11336,27799,Competitor_3,15,5.85,76.89,1.47
7949d5c7,Startup_11337,TravelTech,Sub_9,Pune,Maharashtra,2012,Founder_859,Seed,Grant,1458294,6,Investor_424,Investor_501,14677101,2727661,No,475,Cloud,Product_19,96255,35.96,No,Acquirer_913,2021-04-16,http://example.com/pitchdeck/11337,84509,Competitor_69,10,7.7,47.59,2.25
922d155f,Startup_11338,FoodTech,Sub_2,Delhi,Tamil Nadu,2002,Founder_429,Series B,Debt,8130641,8,Investor_305,Investor_575,26158682,168341,No,180,IoT,Product_25,66555,25.22,Yes,,2019-01-08,http://example.com/pitchdeck/11338,62378,Competitor_84,16,1.35,37.21,3.13
7a691e4c,Startup_11339,FoodTech,Sub_1,Pune,Tamil Nadu,2003,Founder_799,Series D,Equity,4609286,7,Investor_74,Investor_769,9224672,3414532,No,290,AR/VR,Product_29,42429,25.37,Yes,,2023-12-06,http://example.com/pitchdeck/11339,64401,Competitor_37,0,9.05,44.58,8.51
aceed62e,Startup_11340,FinTech,Sub_10,Hyderabad,Tamil Nadu,2017,Founder_560,Series C,Equity,2716241,6,Investor_160,Investor_894,10505664,3251140,Yes,459,Cloud,Product_42,44526,31.58,No,,2016-05-20,http://example.com/pitchdeck/11340,56080,Competitor_74,19,9.62,25.81,6.36
9047ea21,Startup_11341,FinTech,Sub_8,Hyderabad,Karnataka,2009,Founder_154,IPO,Grant,5412147,6,Investor_354,Investor_899,12446531,1557124,Yes,238,Big Data,Product_24,99819,43.19,Yes,,2021-05-13,http://example.com/pitchdeck/11341,23736,Competitor_83,16,2.84,33.83,3.01
5b9a72a2,Startup_11342,HealthTech,Sub_7,Mumbai,Telangana,2000,Founder_445,Series C,Equity,2428593,1,Investor_153,Investor_906,30013027,3767763,Yes,120,AI,Product_26,59350,9.44,Yes,,2017-05-26,http://example.com/pitchdeck/11342,22052,Competitor_97,10,4.4,77.82,4.44
265334c8,Startup_11343,FoodTech,Sub_3,Delhi,Tamil Nadu,2002,Founder_607,IPO,Equity,384346,6,Investor_242,Investor_983,6270392,3842465,No,279,AI,Product_1,91235,14.6,Yes,,2023-07-09,http://example.com/pitchdeck/11343,95043,Competitor_52,1,3.86,25.23,7.33
7e34f02b,Startup_11344,Retail,Sub_1,Pune,Karnataka,2010,Founder_973,Series B,Grant,6179668,6,Investor_42,Investor_758,93447482,4092222,No,469,AR/VR,Product_10,48870,31.79,Yes,,2019-07-24,http://example.com/pitchdeck/11344,62401,Competitor_94,14,5.37,46.93,9.44
938939ce,Startup_11345,FinTech,Sub_1,Hyderabad,Tamil Nadu,2007,Founder_288,Series D,Equity,5817566,8,Investor_20,Investor_991,36441114,221230,No,253,AI,Product_12,28977,8.42,Yes,,2022-07-26,http://example.com/pitchdeck/11345,37511,Competitor_8,18,2.8,27.91,9.87
03bab4a0,Startup_11346,EdTech,Sub_9,Chennai,Tamil Nadu,2022,Founder_164,Series C,Grant,5839633,1,Investor_478,Investor_591,65409027,4977006,Yes,399,AI,Product_17,54596,18.19,No,,2020-02-02,http://example.com/pitchdeck/11346,48280,Competitor_81,0,1.61,65.7,4.3
f7ec5389,Startup_11347,AgriTech,Sub_3,Delhi,Delhi,2003,Founder_570,Series B,Debt,8906563,6,Investor_9,Investor_562,85212074,1815346,No,488,AI,Product_25,68929,21.01,Yes,Acquirer_655,2017-09-21,http://example.com/pitchdeck/11347,14455,Competitor_22,1,8.82,66.13,3.32
4f398c9f,Startup_11348,FoodTech,Sub_4,Delhi,Tamil Nadu,2023,Founder_689,Seed,Grant,9381616,5,Investor_1,Investor_649,83161556,2826763,No,243,AI,Product_29,8290,21.53,No,,2015-12-08,http://example.com/pitchdeck/11348,85161,Competitor_80,10,1.43,49.49,8.79
7c676e61,Startup_11349,TravelTech,Sub_7,Bangalore,Maharashtra,2006,Founder_106,Series D,Grant,2822336,10,Investor_270,Investor_811,65008248,1601097,No,355,IoT,Product_37,24377,44.08,Yes,Acquirer_243,2023-02-18,http://example.com/pitchdeck/11349,60370,Competitor_6,2,1.36,68.9,7.74
a0ecf728,Startup_11350,EdTech,Sub_4,Chennai,Telangana,2006,Founder_969,Series D,Equity,6490607,2,Investor_342,Investor_866,11263100,3565466,Yes,251,Cloud,Product_19,55995,18.22,No,,2016-06-09,http://example.com/pitchdeck/11350,24679,Competitor_21,13,9.32,68.19,9.93
5892d258,Startup_11351,FoodTech,Sub_6,Pune,Telangana,2007,Founder_288,IPO,Grant,8833219,2,Investor_125,Investor_933,53036848,4269926,Yes,296,AR/VR,Product_7,53491,15.92,Yes,,2023-03-24,http://example.com/pitchdeck/11351,44988,Competitor_60,0,8.99,41.91,3.16
54e31246,Startup_11352,TravelTech,Sub_1,Delhi,Karnataka,2020,Founder_584,Series C,Grant,6303929,9,Investor_84,Investor_701,45779151,953881,No,57,Big Data,Product_42,64211,8.15,No,Acquirer_537,2022-03-26,http://example.com/pitchdeck/11352,92702,Competitor_66,19,9.75,62.97,2.49
df6da331,Startup_11353,AgriTech,Sub_5,Chennai,Tamil Nadu,2016,Founder_616,Series C,Debt,6136874,4,Investor_84,Investor_689,13782194,610831,Yes,151,Cloud,Product_33,44886,16.74,Yes,,2017-04-17,http://example.com/pitchdeck/11353,40362,Competitor_58,3,5.34,35.53,5.14
29bc1c46,Startup_11354,FoodTech,Sub_6,Hyderabad,Delhi,2021,Founder_757,IPO,Convertible Note,6971908,2,Investor_202,Investor_725,74325520,1811911,No,79,AR/VR,Product_41,99243,12.93,No,Acquirer_908,2019-10-23,http://example.com/pitchdeck/11354,79419,Competitor_19,18,9.84,55.09,5.3
6369eba3,Startup_11355,FoodTech,Sub_10,Chennai,Tamil Nadu,2021,Founder_374,Series B,Convertible Note,4078775,3,Investor_73,Investor_683,46553985,3878951,Yes,480,Big Data,Product_13,56023,25.69,No,,2022-10-22,http://example.com/pitchdeck/11355,21446,Competitor_5,15,3.93,62.29,9.51
78684915,Startup_11356,FinTech,Sub_2,Chennai,Tamil Nadu,2002,Founder_520,Seed,Convertible Note,750870,7,Investor_105,Investor_740,43151176,3754173,Yes,120,IoT,Product_19,20839,43.56,Yes,,2020-03-24,http://example.com/pitchdeck/11356,1385,Competitor_51,3,4.25,78.65,9.64
d2ba8ee9,Startup_11357,HealthTech,Sub_3,Delhi,Karnataka,2010,Founder_58,Seed,Convertible Note,1176660,10,Investor_327,Investor_560,83127272,369510,No,111,Cloud,Product_28,70802,14.09,Yes,,2017-05-20,http://example.com/pitchdeck/11357,42868,Competitor_59,20,3.3,59.47,1.69
e784ef70,Startup_11358,EdTech,Sub_6,Pune,Delhi,2019,Founder_961,Series A,Grant,763396,8,Investor_311,Investor_897,91787980,1852361,Yes,15,Cloud,Product_16,50916,16.59,Yes,,2017-09-15,http://example.com/pitchdeck/11358,64667,Competitor_98,1,4.81,69.99,9.82
4d8a8e43,Startup_11359,TravelTech,Sub_9,Mumbai,Tamil Nadu,2022,Founder_612,IPO,Debt,2495579,10,Investor_25,Investor_995,21436164,461142,No,175,AR/VR,Product_16,50869,25.4,Yes,,2022-05-09,http://example.com/pitchdeck/11359,67833,Competitor_66,12,2.17,39.02,6.66
552e19b1,Startup_11360,FoodTech,Sub_8,Chennai,Karnataka,2015,Founder_641,Series D,Debt,8923435,4,Investor_258,Investor_771,6955466,4113521,No,131,Blockchain,Product_3,10734,33.8,Yes,,2019-06-17,http://example.com/pitchdeck/11360,90246,Competitor_75,1,7.29,68.4,9.11
4a718600,Startup_11361,FoodTech,Sub_3,Delhi,Maharashtra,2010,Founder_502,Seed,Grant,378272,7,Investor_361,Investor_755,30002697,4860685,No,168,AI,Product_41,83102,19.04,No,Acquirer_13,2015-06-10,http://example.com/pitchdeck/11361,97659,Competitor_92,9,5.44,42.18,6.35
ad295ced,Startup_11362,FoodTech,Sub_10,Mumbai,Tamil Nadu,2023,Founder_225,Series D,Grant,9508967,2,Investor_244,Investor_656,90876743,3868544,No,401,Cloud,Product_44,26380,9.32,Yes,Acquirer_863,2023-04-28,http://example.com/pitchdeck/11362,58763,Competitor_41,6,9.92,51.18,9.0
98dc2790,Startup_11363,FoodTech,Sub_3,Bangalore,Delhi,2008,Founder_301,Seed,Convertible Note,511213,5,Investor_143,Investor_634,90481555,1790377,No,99,Blockchain,Product_29,7858,27.38,No,,2019-01-21,http://example.com/pitchdeck/11363,5264,Competitor_78,9,7.58,26.91,9.76
cc3ded8b,Startup_11364,FinTech,Sub_4,Bangalore,Delhi,2013,Founder_275,IPO,Debt,5749059,8,Investor_47,Investor_898,92901222,3483138,Yes,342,Big Data,Product_15,79261,45.54,No,Acquirer_587,2023-07-25,http://example.com/pitchdeck/11364,41851,Competitor_97,6,9.17,20.55,7.82
19c898d1,Startup_11365,FoodTech,Sub_2,Chennai,Maharashtra,2014,Founder_840,IPO,Equity,3694277,5,Investor_127,Investor_832,63424199,1972749,Yes,179,Blockchain,Product_14,78715,31.55,No,Acquirer_657,2017-07-17,http://example.com/pitchdeck/11365,74540,Competitor_58,20,6.41,72.18,9.64
33a2c6a4,Startup_11366,AgriTech,Sub_4,Delhi,Karnataka,2019,Founder_421,Series A,Equity,4408686,10,Investor_251,Investor_877,24324270,2932576,No,486,IoT,Product_49,10983,9.74,No,,2021-01-14,http://example.com/pitchdeck/11366,24355,Competitor_67,13,8.68,64.66,8.38
3318b3bf,Startup_11367,HealthTech,Sub_1,Pune,Delhi,2003,Founder_622,Seed,Convertible Note,3972692,6,Investor_476,Investor_734,51912283,4452994,No,102,IoT,Product_34,37366,33.95,Yes,Acquirer_395,2015-06-25,http://example.com/pitchdeck/11367,80517,Competitor_31,10,7.74,65.69,4.14
eb97451f,Startup_11368,HealthTech,Sub_7,Bangalore,Delhi,2001,Founder_416,IPO,Grant,8277831,3,Investor_59,Investor_843,44685528,2407810,Yes,441,Cloud,Product_37,92573,19.75,No,,2016-12-10,http://example.com/pitchdeck/11368,18537,Competitor_87,11,4.48,66.56,1.62
bf23749d,Startup_11369,FinTech,Sub_6,Hyderabad,Tamil Nadu,2017,Founder_441,Series C,Equity,7034455,6,Investor_310,Investor_582,66051195,964857,Yes,61,AR/VR,Product_17,24035,35.32,No,,2022-08-03,http://example.com/pitchdeck/11369,68542,Competitor_36,3,5.86,62.25,5.47
fa0e9469,Startup_11370,HealthTech,Sub_6,Bangalore,Karnataka,2018,Founder_893,Series A,Debt,190405,9,Investor_197,Investor_892,31590409,3316400,Yes,158,Big Data,Product_13,5434,23.45,No,,2018-09-12,http://example.com/pitchdeck/11370,93701,Competitor_63,3,2.3,30.1,3.99
bf92d37b,Startup_11371,AgriTech,Sub_6,Pune,Delhi,2008,Founder_36,Seed,Equity,2822226,7,Investor_460,Investor_871,31960786,4767768,No,196,Cloud,Product_26,37052,46.51,No,,2020-01-19,http://example.com/pitchdeck/11371,20007,Competitor_33,11,7.27,44.33,6.88
0550d795,Startup_11372,EdTech,Sub_2,Hyderabad,Maharashtra,2013,Founder_376,Series B,Grant,161154,7,Investor_276,Investor_790,6944611,4900816,No,137,Big Data,Product_4,14874,18.11,No,,2017-01-28,http://example.com/pitchdeck/11372,8188,Competitor_92,10,7.97,32.11,2.57
52a6701b,Startup_11373,AgriTech,Sub_7,Chennai,Tamil Nadu,2022,Founder_531,IPO,Grant,9256612,7,Investor_311,Investor_519,74910095,4315053,Yes,387,Big Data,Product_30,41282,36.72,No,,2020-07-03,http://example.com/pitchdeck/11373,98986,Competitor_55,2,2.03,74.42,9.52
25f5cc48,Startup_11374,FoodTech,Sub_10,Mumbai,Karnataka,2007,Founder_179,Seed,Grant,808515,4,Investor_500,Investor_957,8915341,3386844,Yes,107,IoT,Product_14,88823,30.38,No,,2016-08-25,http://example.com/pitchdeck/11374,19098,Competitor_58,18,3.86,73.86,8.84
ad7f8f91,Startup_11375,HealthTech,Sub_8,Bangalore,Maharashtra,2021,Founder_892,IPO,Equity,2011155,6,Investor_307,Investor_552,30767947,3486010,No,225,AR/VR,Product_33,55414,26.0,Yes,,2018-09-02,http://example.com/pitchdeck/11375,87348,Competitor_35,12,9.3,79.62,4.26
6736f030,Startup_11376,FinTech,Sub_6,Mumbai,Maharashtra,2004,Founder_112,Series B,Equity,114940,5,Investor_410,Investor_501,47759440,3042755,No,403,Cloud,Product_12,45354,37.79,Yes,,2020-11-28,http://example.com/pitchdeck/11376,83141,Competitor_7,14,2.02,39.48,9.03
a3933983,Startup_11377,TravelTech,Sub_6,Delhi,Maharashtra,2013,Founder_531,Series A,Equity,6325249,5,Investor_240,Investor_806,27059200,1074974,Yes,322,Blockchain,Product_41,40778,45.27,No,,2016-10-06,http://example.com/pitchdeck/11377,92476,Competitor_94,16,5.88,72.14,1.53
52d8fcb0,Startup_11378,Retail,Sub_5,Chennai,Telangana,2017,Founder_310,Series B,Convertible Note,7439710,6,Investor_11,Investor_884,18740546,4623017,No,438,Big Data,Product_10,41385,34.21,Yes,,2022-11-19,http://example.com/pitchdeck/11378,46244,Competitor_43,3,1.74,75.48,7.88
d79028e9,Startup_11379,HealthTech,Sub_7,Chennai,Maharashtra,2013,Founder_42,Series C,Grant,1088579,4,Investor_150,Investor_771,49084813,4542998,Yes,367,Cloud,Product_34,85036,38.52,No,,2020-10-03,http://example.com/pitchdeck/11379,5874,Competitor_57,10,1.34,31.75,5.26
8ccd3f1c,Startup_11380,HealthTech,Sub_3,Hyderabad,Tamil Nadu,2018,Founder_497,IPO,Equity,2138252,4,Investor_43,Investor_637,59615981,3074919,No,84,Blockchain,Product_21,16495,20.16,Yes,,2022-07-01,http://example.com/pitchdeck/11380,73800,Competitor_36,4,9.17,44.75,7.64
b32f944b,Startup_11381,TravelTech,Sub_2,Bangalore,Maharashtra,2014,Founder_979,Series C,Debt,9482761,10,Investor_247,Investor_962,89697229,4719056,No,245,Blockchain,Product_50,34937,12.5,Yes,,2018-12-16,http://example.com/pitchdeck/11381,52208,Competitor_22,11,6.35,31.76,1.55
7fd8f711,Startup_11382,EdTech,Sub_9,Hyderabad,Tamil Nadu,2001,Founder_944,Series B,Grant,5780763,9,Investor_29,Investor_644,94595096,3077661,Yes,284,IoT,Product_13,96399,6.17,Yes,,2016-12-25,http://example.com/pitchdeck/11382,19092,Competitor_64,7,6.78,50.0,3.39
c6801b08,Startup_11383,AgriTech,Sub_3,Mumbai,Maharashtra,2002,Founder_221,IPO,Grant,6286749,4,Investor_314,Investor_926,38036809,2784437,Yes,463,IoT,Product_9,93491,23.85,No,,2021-02-21,http://example.com/pitchdeck/11383,97858,Competitor_82,14,4.24,37.05,8.44
ef7a8e51,Startup_11384,FinTech,Sub_1,Mumbai,Maharashtra,2012,Founder_68,Series A,Debt,2372326,6,Investor_49,Investor_635,25654697,138543,No,360,IoT,Product_18,28298,27.83,No,,2019-05-02,http://example.com/pitchdeck/11384,63420,Competitor_27,15,8.61,55.32,8.35
3f765c65,Startup_11385,FinTech,Sub_7,Delhi,Karnataka,2017,Founder_23,Series A,Equity,4972561,9,Investor_213,Investor_755,33031030,3678850,Yes,320,Big Data,Product_25,55828,35.22,No,Acquirer_392,2022-04-27,http://example.com/pitchdeck/11385,71660,Competitor_48,11,3.55,48.24,4.72
ec3a63ab,Startup_11386,AgriTech,Sub_10,Bangalore,Delhi,2019,Founder_107,Series B,Grant,1850510,3,Investor_301,Investor_1000,98943334,2038669,Yes,108,AI,Product_23,90359,23.46,No,,2018-08-14,http://example.com/pitchdeck/11386,30741,Competitor_74,6,8.26,44.91,6.29
168da4c8,Startup_11387,FoodTech,Sub_5,Pune,Telangana,2022,Founder_312,Series C,Convertible Note,2357241,3,Investor_100,Investor_807,9876555,1612153,Yes,24,Big Data,Product_22,99783,32.58,Yes,,2018-07-01,http://example.com/pitchdeck/11387,17588,Competitor_44,9,1.97,28.01,3.55
b3c204ff,Startup_11388,HealthTech,Sub_1,Mumbai,Maharashtra,2002,Founder_633,Seed,Equity,3117236,3,Investor_432,Investor_595,41905900,3360181,No,422,Cloud,Product_50,30844,6.53,No,,2015-05-23,http://example.com/pitchdeck/11388,30814,Competitor_94,13,9.04,74.84,3.48
54e58912,Startup_11389,Retail,Sub_1,Mumbai,Delhi,2015,Founder_904,IPO,Convertible Note,2186849,1,Investor_279,Investor_637,11793954,4541840,Yes,483,Cloud,Product_43,2172,16.37,Yes,,2017-01-28,http://example.com/pitchdeck/11389,38540,Competitor_24,17,1.39,27.43,7.18
bff2cb76,Startup_11390,HealthTech,Sub_4,Mumbai,Delhi,2002,Founder_822,Series D,Convertible Note,1714685,4,Investor_188,Investor_990,60152492,2700091,No,10,IoT,Product_27,46452,40.79,Yes,,2018-12-15,http://example.com/pitchdeck/11390,31534,Competitor_36,5,4.38,62.36,7.32
f2930024,Startup_11391,AgriTech,Sub_4,Bangalore,Delhi,2002,Founder_845,Series D,Convertible Note,1884073,5,Investor_473,Investor_590,62851878,2988470,No,153,AR/VR,Product_10,76602,23.68,Yes,,2022-04-08,http://example.com/pitchdeck/11391,29453,Competitor_52,6,5.89,78.1,7.82
c4b55f3a,Startup_11392,EdTech,Sub_3,Hyderabad,Telangana,2008,Founder_36,IPO,Convertible Note,4248295,4,Investor_345,Investor_950,12208664,3495873,Yes,125,Blockchain,Product_2,84912,23.2,No,Acquirer_238,2015-12-01,http://example.com/pitchdeck/11392,79575,Competitor_66,11,6.64,24.39,3.54
3e3e629e,Startup_11393,FoodTech,Sub_10,Delhi,Tamil Nadu,2014,Founder_281,Series B,Equity,8371424,3,Investor_227,Investor_909,43818236,1190042,No,176,AI,Product_33,2246,8.3,No,,2018-10-13,http://example.com/pitchdeck/11393,29661,Competitor_64,6,7.86,39.54,6.07
2ab46fba,Startup_11394,FoodTech,Sub_10,Chennai,Maharashtra,2003,Founder_665,Series B,Grant,1484839,6,Investor_203,Investor_959,26405411,1801165,No,106,Blockchain,Product_20,78453,22.41,Yes,,2022-03-27,http://example.com/pitchdeck/11394,78867,Competitor_41,9,5.07,25.95,6.59
68b3864c,Startup_11395,FinTech,Sub_1,Delhi,Karnataka,2000,Founder_161,Series C,Convertible Note,8227248,2,Investor_61,Investor_772,58358328,2473432,No,107,Big Data,Product_25,3842,5.99,Yes,,2018-03-19,http://example.com/pitchdeck/11395,86987,Competitor_100,14,2.73,79.2,3.54
